ID*11;SONG*Kids (2 Finger an den Kopf);INTERPR*Marteria;FCW*0;LCW*24;HR*6;RW0*12*W0;RW1*12*W1;RW2*12*W2;RW3*9*W3;RW4*8*W4;RW5*6*W5;RW6*8*W6;RW7*15*W7;RW8*11*W8;RW9*19*W9;RW10*22*W10;RW11*27*W11;RW12*32*W12;RW13*32*W13;RW14*31*W14;RW15*33*W15;RW16*41*W16;RW17*53*W17;RW18*61*W18;RW19*79*W19;RW20*200*W20;RW21*93*W21;RW22*200*W22;RW23*98*W23;RW24*97*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*200*W30;RW31*200*W31;RW32*200*W32;RW33*200*W33;RW34*200*W34;RW35*200*W35;RW36*200*W36;RW37*200*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*200*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
ID*12;SONG*Hero;INTERPR*Family of the Year;FCW*0;LCW*17;HR*13;RW0*13*W0;RW1*15*W1;RW2*18*W2;RW3*26*W3;RW4*28*W4;RW5*29*W5;RW6*37*W6;RW7*39*W7;RW8*51*W8;RW9*39*W9;RW10*46*W10;RW11*54*W11;RW12*81*W12;RW13*83*W13;RW14*98*W14;RW15*88*W15;RW16*79*W16;RW17*91*W17;RW18*200*W18;RW19*200*W19;RW20*200*W20;RW21*200*W21;RW22*200*W22;RW23*200*W23;RW24*200*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*200*W30;RW31*200*W31;RW32*200*W32;RW33*200*W33;RW34*200*W34;RW35*200*W35;RW36*200*W36;RW37*200*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*200*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
ID*13;SONG*I See Fire;INTERPR*Ed Sheeran;FCW*0;LCW*63;HR*2;RW0*14*W0;RW1*10*W1;RW2*3*W2;RW3*3*W3;RW4*3*W4;RW5*3*W5;RW6*2*W6;RW7*4*W7;RW8*4*W8;RW9*5*W9;RW10*7*W10;RW11*8*W11;RW12*9*W12;RW13*8*W13;RW14*12*W14;RW15*12*W15;RW16*10*W16;RW17*14*W17;RW18*16*W18;RW19*24*W19;RW20*18*W20;RW21*20*W21;RW22*22*W22;RW23*26*W23;RW24*33*W24;RW25*32*W25;RW26*25*W26;RW27*26*W27;RW28*26*W28;RW29*31*W29;RW30*30*W30;RW31*33*W31;RW32*38*W32;RW33*38*W33;RW34*46*W34;RW35*41*W35;RW36*42*W36;RW37*53*W37;RW38*58*W38;RW39*55*W39;RW40*41*W40;RW41*48*W41;RW42*51*W42;RW43*52*W43;RW44*47*W44;RW45*36*W45;RW46*29*W46;RW47*39*W47;RW48*50*W48;RW49*45*W49;RW50*36*W50;RW51*33*W51;RW52*30*W52;RW53*29*W53;RW54*25*W54;RW55*35*W55;RW56*37*W56;RW57*42*W57;RW58*28*W58;RW59*41*W59;RW60*48*W60;RW61*39*W61;RW62*42*W62;RW63*59*W63;***
ID*14;SONG*Royals;INTERPR*Lorde;FCW*0;LCW*19;HR*14;RW0*15*W0;RW1*14*W1;RW2*16*W2;RW3*18*W3;RW4*18*W4;RW5*18*W5;RW6*24*W6;RW7*31*W7;RW8*33*W8;RW9*38*W9;RW10*45*W10;RW11*46*W11;RW12*55*W12;RW13*52*W13;RW14*61*W14;RW15*67*W15;RW16*71*W16;RW17*81*W17;RW18*89*W18;RW19*100*W19;RW20*200*W20;RW21*200*W21;RW22*200*W22;RW23*200*W23;RW24*200*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*200*W30;RW31*200*W31;RW32*200*W32;RW33*200*W33;RW34*200*W34;RW35*200*W35;RW36*200*W36;RW37*200*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*200*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
ID*15;SONG*The Singer;INTERPR*Chris Schummert;FCW*0;LCW*0;HR*16;RW0*16*W0;RW1*200*W1;RW2*200*W2;RW3*200*W3;RW4*200*W4;RW5*200*W5;RW6*200*W6;RW7*200*W7;RW8*200*W8;RW9*200*W9;RW10*200*W10;RW11*200*W11;RW12*200*W12;RW13*200*W13;RW14*200*W14;RW15*200*W15;RW16*200*W16;RW17*200*W17;RW18*200*W18;RW19*200*W19;RW20*200*W20;RW21*200*W21;RW22*200*W22;RW23*200*W23;RW24*200*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*200*W30;RW31*200*W31;RW32*200*W32;RW33*200*W33;RW34*200*W34;RW35*200*W35;RW36*200*W36;RW37*200*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*200*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
ID*16;SONG*Wrecking Ball;INTERPR*Miley Cyrus;FCW*0;LCW*17;HR*17;RW0*17*W0;RW1*17*W1;RW2*17*W2;RW3*21*W3;RW4*24*W4;RW5*26*W5;RW6*33*W6;RW7*38*W7;RW8*46*W8;RW9*52*W9;RW10*61*W10;RW11*66*W11;RW12*65*W12;RW13*51*W13;RW14*64*W14;RW15*76*W15;RW16*86*W16;RW17*77*W17;RW18*200*W18;RW19*200*W19;RW20*200*W20;RW21*200*W21;RW22*200*W22;RW23*200*W23;RW24*200*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*200*W30;RW31*200*W31;RW32*200*W32;RW33*200*W33;RW34*200*W34;RW35*200*W35;RW36*200*W36;RW37*200*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*200*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
ID*17;SONG*Another Love;INTERPR*Tom Odell;FCW*0;LCW*37;HR*18;RW0*18*W0;RW1*28*W1;RW2*33*W2;RW3*31*W3;RW4*38*W4;RW5*38*W5;RW6*46*W6;RW7*43*W7;RW8*54*W8;RW9*57*W9;RW10*65*W10;RW11*49*W11;RW12*71*W12;RW13*66*W13;RW14*75*W14;RW15*69*W15;RW16*74*W16;RW17*82*W17;RW18*92*W18;RW19*96*W19;RW20*200*W20;RW21*200*W21;RW22*88*W22;RW23*91*W23;RW24*200*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*96*W30;RW31*79*W31;RW32*74*W32;RW33*85*W33;RW34*90*W34;RW35*87*W35;RW36*91*W36;RW37*96*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*200*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
ID*18;SONG*Einer dieser Steine;INTERPR*Sido feat. Mark Forster;FCW*0;LCW*11;HR*19;RW0*19*W0;RW1*22*W1;RW2*21*W2;RW3*23*W3;RW4*25*W4;RW5*30*W5;RW6*45*W6;RW7*47*W7;RW8*53*W8;RW9*66*W9;RW10*77*W10;RW11*86*W11;RW12*200*W12;RW13*200*W13;RW14*200*W14;RW15*200*W15;RW16*200*W16;RW17*200*W17;RW18*200*W18;RW19*200*W19;RW20*200*W20;RW21*200*W21;RW22*200*W22;RW23*200*W23;RW24*200*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*200*W30;RW31*200*W31;RW32*200*W32;RW33*200*W33;RW34*200*W34;RW35*200*W35;RW36*200*W36;RW37*200*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*200*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
ID*19;SONG*Wings;INTERPR*Birdy;FCW*0;LCW*17;HR*20;RW0*20*W0;RW1*24*W1;RW2*27*W2;RW3*36*W3;RW4*40*W4;RW5*34*W5;RW6*34*W6;RW7*33*W7;RW8*38*W8;RW9*47*W9;RW10*56*W10;RW11*60*W11;RW12*75*W12;RW13*73*W13;RW14*56*W14;RW15*80*W15;RW16*89*W16;RW17*87*W17;RW18*200*W18;RW19*200*W19;RW20*200*W20;RW21*200*W21;RW22*200*W22;RW23*200*W23;RW24*200*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*200*W30;RW31*200*W31;RW32*200*W32;RW33*200*W33;RW34*200*W34;RW35*200*W35;RW36*200*W36;RW37*200*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*200*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
ID*20;SONG*Lifesaver;INTERPR*Sunrise Avenue;FCW*0;LCW*42;HR*20;RW0*21*W0;RW1*20*W1;RW2*25*W2;RW3*37*W3;RW4*43*W4;RW5*51*W5;RW6*56*W6;RW7*60*W7;RW8*69*W8;RW9*81*W9;RW10*94*W10;RW11*200*W11;RW12*200*W12;RW13*97*W13;RW14*200*W14;RW15*200*W15;RW16*200*W16;RW17*200*W17;RW18*200*W18;RW19*200*W19;RW20*200*W20;RW21*200*W21;RW22*200*W22;RW23*200*W23;RW24*200*W24;RW25*200*W25;RW26*200*W26;RW27*200*W27;RW28*200*W28;RW29*200*W29;RW30*200*W30;RW31*200*W31;RW32*200*W32;RW33*200*W33;RW34*200*W34;RW35*200*W35;RW36*200*W36;RW37*200*W37;RW38*200*W38;RW39*200*W39;RW40*200*W40;RW41*200*W41;RW42*81*W42;RW43*200*W43;RW44*200*W44;RW45*200*W45;RW46*200*W46;RW47*200*W47;RW48*200*W48;RW49*200*W49;RW50*200*W50;RW51*200*W51;RW52*200*W52;RW53*200*W53;RW54*200*W54;RW55*200*W55;RW56*200*W56;RW57*200*W57;RW58*200*W58;RW59*200*W59;RW60*200*W60;RW61*200*W61;RW62*200*W62;RW63*200*W63;***
